geracao,n_eval,n_frente,f1_min,f2_min,W0_min_kgf,Wf_min_kgf,n_viaveis
283,28300,2,0.9687213700656754,0.9236656386727051,277599.99659808946,100966.7305246256,2
284,28400,2,0.9687213700656754,0.9236656386727051,277599.99659808946,100966.7305246256,2
285,28500,3,0.9687213700656754,0.9236656386727051,277599.99659808946,100966.7305246256,3
286,28600,1,0.9686764845793421,0.9235724548295435,277587.1340648178,100956.54451403063,1
287,28700,1,0.9686764845793421,0.9235724548295435,277587.1340648178,100956.54451403063,1
288,28800,1,0.968668025083211,0.9235439874600577,277584.70988365513,100953.43271999685,1
289,28900,2,0.9686619596433478,0.9235439829698735,277582.97175116686,100953.43222917074,2
290,29000,3,0.9686524601037542,0.9235403114414467,277580.2495317131,100953.03089106118,3
291,29100,1,0.9686459898016242,0.9234150672105407,277578.39538055594,100939.34033034072,1
292,29200,1,0.9686459898016242,0.9234150672105407,277578.39538055594,100939.34033034072,1
293,29300,1,0.9683107982460089,0.9222696138248839,277482.3417808586,100814.12977960041,1
294,29400,1,0.9683107982460089,0.9222696138248839,277482.3417808586,100814.12977960041,1
295,29500,1,0.968310592429443,0.9222692568759937,277482.2828013834,100814.09076119275,1
296,29600,1,0.968310592429443,0.9222692568759937,277482.2828013834,100814.09076119275,1
297,29700,1,0.968310592429443,0.9222692568759937,277482.2828013834,100814.09076119275,1
298,29800,1,0.9682971012045192,0.9221749189371048,277478.41671139235,100803.7785953448,1
299,29900,1,0.9682971012045192,0.9221749189371048,277478.41671139235,100803.7785953448,1
300,30000,1,0.9682922175208206,0.9221537881711517,277477.0172268553,100801.46877211178,1
301,30100,2,0.9682774013196156,0.9221537881711517,277472.77144728316,100801.46877211178,2
302,30200,3,0.96826463988947,0.9221175366278122,277469.1144896951,100797.50608295866,3
303,30300,1,0.9682377850472195,0.9220019602452211,277461.4188773676,100784.87232352505,1
304,30400,1,0.9679954801917745,0.9205404069647284,277391.9831973819,100625.10860596279,1
305,30500,1,0.9679954801917745,0.9205404069647284,277391.9831973819,100625.10860596279,1
306,30600,1,0.9679954801917745,0.9205404069647284,277391.9831973819,100625.10860596279,1
307,30700,1,0.9679954801917745,0.9205404069647284,277391.9831973819,100625.10860596279,1
308,30800,1,0.9679954801917745,0.9205404069647284,277391.9831973819,100625.10860596279,1
309,30900,1,0.9679954801917745,0.9205404069647284,277391.9831973819,100625.10860596279,1
310,31000,1,0.9679856166138965,0.920342134166761,277389.1566579145,100603.4352261979,1
311,31100,1,0.9679856166138965,0.920342134166761,277389.1566579145,100603.4352261979,1
312,31200,1,0.9679856166138965,0.920342134166761,277389.1566579145,100603.4352261979,1
313,31300,1,0.9679823448033326,0.9203371576784437,277388.2190770688,100602.89124173655,1
314,31400,2,0.967978841104728,0.9203371576784437,277387.21504561993,100602.89124173655,2
315,31500,2,0.9678765245453044,0.920195741460903,277357.89487428317,100587.43290645762,2
316,31600,1,0.9678623204911033,0.9201900833664688,277353.8245135791,100586.81441501211,1
317,31700,4,0.9678123814787056,0.9201381759861832,277339.5138251809,100581.14037209214,4
318,31800,1,0.9678053302126224,0.9200819500911656,277337.4931910737,100574.99426840151,1
319,31900,1,0.9676883421213424,0.9199674478880205,277303.96869709133,100562.47792849952,1
