AR_w,S_w,W0_kgf,b_w
7.166666666666667,108.0,44032.856306989044,27.820855486487112
7.166666666666667,108.66666666666666,44072.76082041361,27.906590221268125
7.166666666666667,109.33333333333333,44112.989605051596,27.99206236695602
7.166666666666667,110.0,44153.535645773954,28.077274321652617
7.166666666666667,110.66666666666666,44194.39213730785,28.16222844717923
7.166666666666667,111.33333333333333,44235.552476440746,28.246927069840517
7.166666666666667,112.0,44277.01025457109,28.331372481167705
7.166666666666667,112.66666666666666,44318.759250587456,28.415566938642
7.166666666666667,113.33333333333333,44360.79342405948,28.49951266639874
7.166666666666667,114.0,44403.106908724156,28.583211855912904
7.166666666666667,114.66666666666666,44445.6940062536,28.666666666666664
7.166666666666667,115.33333333333333,44488.54918028894,28.749879226799468
7.166666666666667,116.0,44531.66705072796,28.832851633741214
7.166666666666667,116.66666666666666,44575.042388253605,28.915585954829123
7.166666666666667,117.33333333333333,44618.67010909142,28.998084227908727
7.166666666666667,118.0,44662.54526998515,29.08034846191955
7.166666666666667,118.66666666666666,44706.6630633794,29.162380637465873
7.166666666666667,119.33333333333333,44751.018812799986,29.24418270737314
7.166666666666667,120.0,44795.60796842208,29.32575659723036
7.25,80.0,42690.63345369966,24.08318915758459
7.25,80.66666666666667,42706.97887234881,24.183327590167018
7.25,81.33333333333333,42724.27120021836,24.28305307548181
7.25,82.0,42742.54932295807,24.38237068047322
7.25,82.66666666666667,42761.74763537988,24.48128536930472
7.25,83.33333333333333,42781.836795206764,24.579802006254376
7.25,84.0,42802.78872177564,24.677925358506133
7.25,84.66666666666667,42824.57652829601,24.775660098841634
7.25,85.33333333333333,42847.17445847426,24.873010808236838
7.25,86.0,42870.55782717562,24.969981978367546
7.25,86.66666666666667,42894.702964823235,25.06657801402763
7.25,87.33333333333333,42919.587165260586,25.162803235463784
7.25,88.0,42945.18863682498,25.25866188063018
7.25,88.66666666666667,42971.48645640179,25.354158107366402
7.25,89.33333333333333,42998.46052624767,25.449295995501853
7.25,90.0,43026.09153338815,25.544079548889602
7.25,90.66666666666667,43054.19605516849,25.638512697372548
7.25,91.33333333333333,43083.08371595492,25.73259929868467
7.25,92.0,43112.57478999076,25.826343140289914
7.25,92.66666666666667,43142.65273873298,25.91974794116126
7.25,93.33333333333333,43173.301638466204,26.01281735350223
7.25,94.0,43204.50615182603,26.105554964413226
7.25,94.66666666666667,43236.25150090348,26.197964297504743
7.25,95.33333333333333,43268.52344182801,26.29004881445956
7.25,96.0,43301.308240734266,26.38181191654584
