$S_w$ [m$^2$],$AR_w$,$\Lambda_w$ [deg],$\delta_w$ [deg],"$x_{r,w}$ [m]",$W_0$ [$10^3$ kgf],$W_f$ [$10^3$ kgf],$SM_{aft}$
416.77399280199654,8.192345019957925,30.683908260049314,2.1823988070662983,21.22239878205524,301.503711518328,121.75647693870137,0.1560654445481981
386.68562488230657,8.116931547347365,26.060695593954865,1.7462939718217094,18.731172525057005,343.670395768255,156.27357766185435,-0.250253057075341
411.6454661251361,10.683131670968791,37.14420798654528,4.2344007806913115,19.737495356339068,281.5659882052984,99.56489263618043,0.31630189026652145
378.73336247611104,12.128070509053508,30.271264193794735,1.4723512863991624,21.261118773486583,282.1073093379524,103.03236209373543,0.1976447062550155
406.2402949701605,7.475992338913173,24.08590763472894,2.6884676498545055,20.770084102057197,397.86427902984025,196.85675159372278,-0.08299293673945811
390.8488378839217,11.56335640150419,31.753254502790902,1.1147732828189032,19.107624441534835,280.8135925511595,101.53169053602765,0.02762937543326189
411.0855096495266,12.903814019619709,10.173382764197413,0.3098286086217367,20.530186551088086,469.5147649182567,239.61115897346934,-0.5470721170014103
363.73275604984866,12.4926809412346,29.555058144190145,3.6806760667375404,19.608647718446427,282.5326970659616,104.24671657498293,-0.038027548357659875
412.79239532198534,6.217485519741219,30.72215017214864,0.5875714816280104,20.805655681181964,360.40197027859534,170.182454214578,0.08582259111898237
393.5593983277953,13.758411719381412,31.260118721545716,0.8797002425278054,19.231133468668826,280.26988526229337,97.26223530585922,0.07874234454708971
404.12006040307193,13.202022466752302,34.90064786742815,0.985755462204436,19.189129030469196,278.8241395771207,94.5289771455136,0.24441588313310061
393.012859528439,13.952558221494197,35.78181087696799,1.4160232921150309,20.57322448441402,277.1900757160028,92.57316516077482,0.43986659082099927
377.38716592541687,12.931730279318579,16.592587105738023,1.5558162070586377,18.492088393886455,384.9287919916907,179.92384869068235,-0.6370523313260311
396.8671020807829,7.939576117017538,23.36377151832756,2.256781780854041,20.68390351349605,392.9550577137835,192.94527612611114,-0.1219905089881269
410.4269068189492,8.397873087572052,23.128701116629088,2.098311862848841,21.672752616633638,360.8551155397675,167.30396849756457,-0.020586139751759536
